ID,Nom de la filiale,Pays,Région,Secteur d'activité,Type de production,Volume de production,Coût de production,Prix de vente,Revenu,Dépenses,Profit,Nombre d'employés,Taux d'accidents,Investissements en RD,Emissions de CO2,Efficacité énergétique,Date de création de la filiale,Date de dernier rapport financier,Note ESG,Statut légal,Part de marché
2843,Flynn-Greene,Luxembourg,Ericaberg,Renouvelables,Éolien,1345,385128.4935161883,195871.61530484376,840398.4732148739,322577.5478154024,-6862.126640519542,4575,3.320791030015706,463390.80770108255,7891.339828373407,44.36249596407242,2013-09-17,2023-05-01,41.12,Privée,85.91
2844,Miller Group,Nepal,Jeffreyland,Raffinage,Gaz,3226,410678.9123979123,415700.869211605,577260.2926447698,134644.38069267716,275492.8033507712,4391,3.377358228373284,432857.52030117513,9792.162654240554,12.807478657267536,2008-03-19,2023-05-01,90.82,Partenariat,85.05
2845,Roberts-Harris,Qatar,South Robert,Exploration,Éolien,7111,169879.31768782414,307178.3071525164,380021.7499613965,473649.548088408,90198.20127009772,318,5.366327293704426,88120.7471660949,590.0283386995022,76.94937735702743,2011-05-16,2023-09-05,22.88,Partenariat,37.81
2846,Fowler PLC,Cameroon,Alvarezchester,Renouvelables,Hydroélectrique,1273,166141.64059331905,433150.6834538684,493459.5793551244,410845.3355121405,377505.3922897,4613,3.653567368699373,484505.952682444,1495.1457036096554,40.81163209170866,2020-09-04,2023-05-17,79.4,Privée,19.52
2847,Sandoval PLC,Mexico,Bradshawside,Raffinage,Éolien,851,106801.3069865331,311079.5174620068,871243.8059110674,348653.3442977772,210484.9765764128,3391,4.147885545687044,104269.45933756932,9186.062330335571,85.26659154581967,2018-11-30,2023-05-11,51.42,Partenariat,21.58
2848,"Lopez, Hoover and Coleman",French Polynesia,Lake Rhondafurt,Distribution,Gaz,1041,139367.87984853558,173743.1074575453,588862.4484573635,186564.2933454713,-22513.43014007218,197,5.536961142145071,40394.01638014511,5993.639272983496,51.98825635368385,1994-05-13,2023-03-25,21.37,Publique,92.87
2849,Morgan Group,Armenia,Port Michaelmouth,Exploration,Solaire,2253,307575.03385555046,399262.5529206136,469647.271088325,211002.7905323988,484926.1364488421,189,7.944643802020074,372286.4876970289,2502.4370254888777,70.10107382168553,1996-04-19,2023-06-18,33.07,Partenariat,53.21
2850,"Garcia, Alvarez and Perez",Sri Lanka,Andreaberg,Exploration,Gaz,7985,377549.1870685559,467985.7250663928,864328.6449109955,328736.36577101104,101581.36786974776,4243,8.265577708829516,441750.6553332122,3449.701209052696,43.140691227011,2009-04-02,2023-07-08,9.38,Publique,5.39
2851,"Gilbert, Vasquez and Harris",Guam,Ashleymouth,Production,Gaz,3817,176453.65887815895,518736.5755962011,813002.6497076629,270337.36101258046,287410.1625490916,2993,7.478677086385622,42880.07881905575,950.1035335745672,20.19271206596786,1995-08-16,2023-03-10,64.66,Privée,80.5
2852,Griffin-Taylor,Norfolk Island,Port Caitlin,Renouvelables,Gaz,1173,474776.59916035726,495636.6317838713,614732.3602329199,174549.8290567965,60885.66922605249,1633,1.4287350915731023,458083.4938760523,4805.156633510374,54.839454252886,2014-06-27,2023-07-12,86.74,Publique,65.43
2853,Vargas Group,Christmas Island,Laurenhaven,Raffinage,Éolien,3560,134944.0009071874,215864.11615741075,351772.16101902595,178390.78630603792,240347.68001267908,4274,9.608151453164057,318168.4231848602,8678.873045507275,24.89511429338677,1998-10-13,2023-08-14,42.32,Partenariat,72.61
2854,Owens Ltd,Isle of Man,Castrochester,Distribution,Éolien,763,300054.0683746891,335028.50786947494,960168.808767447,164917.65471659723,328270.75278711645,280,2.2786809067238964,105046.91692315217,120.28211941657592,83.75607770811494,2011-11-04,2023-05-30,18.28,Partenariat,61.13
2855,Arnold LLC,Lithuania,Port Alexis,Exploration,Hydroélectrique,5504,194973.4401221376,522312.2169990289,483546.5079927008,314276.06856087653,53867.95153549336,3672,1.3127689289893751,177189.50458385336,241.89373456547605,25.00964599405817,2011-03-23,2023-12-10,11.59,Partenariat,33.39
2856,Boyer Group,Oman,Rogersville,Raffinage,Solaire,9242,199664.7089883376,248940.2088560263,511768.6776831672,440120.0038677976,34175.41661403651,1659,5.692294094068702,66986.81638640387,9778.40031736237,71.8490861503657,2016-04-15,2023-01-30,9.16,Publique,32.3
2857,Mason Inc,Lithuania,Coreyfort,Production,Pétrole,8696,428454.3841526806,496608.365524236,512971.9474907694,188132.9738472568,-30201.560069752715,3506,8.828638063581462,281636.0363823061,5278.906592971889,41.72469774964759,2012-05-08,2023-03-05,28.88,Publique,44.24
2858,Thompson-Ellis,Aruba,Kathleenhaven,Renouvelables,Pétrole,4457,297791.38201842527,505432.22604185547,936757.251890795,441638.7107025713,128423.34949651144,454,5.10060395655456,315894.2337334364,1918.364207571022,91.558131753064,2014-08-30,2023-09-27,35.01,Publique,51.96
2859,Hampton PLC,Serbia,Paceside,Production,Pétrole,9519,50876.05720314836,298593.72509959614,229584.1022151999,270143.14220603165,379280.5488604856,4028,4.90591338380295,164187.27370656608,2946.489488303765,50.134627164966666,2005-09-07,2023-02-27,86.94,Partenariat,76.46
2860,Butler LLC,Georgia,East Marcside,Raffinage,Gaz,7670,230695.61150451933,416339.4798495379,326796.23478293594,61196.46453615385,125740.45108788136,4745,1.6039082347587952,388067.9235545924,3203.4677856129206,31.92188939885078,2007-01-08,2023-12-21,50.39,Privée,71.03
2861,Kim-Evans,Mauritius,Petersonfort,Renouvelables,Gaz,2776,180809.0804955137,540545.2280860359,289946.3059625437,98551.352178028,306904.69169584586,3292,5.763860104891146,472936.7044554258,2043.6164117738624,98.53543663857432,2023-11-10,2023-02-09,53.9,Partenariat,42.36
2862,Davis Ltd,Finland,West Deborah,Distribution,Éolien,7424,170808.40170122625,72067.7028992603,997660.8016679191,75700.9461569215,499416.82913701376,3011,1.6223395772011762,134412.4967272568,7452.3962361367585,65.80709538831331,2006-09-18,2023-05-25,1.24,Publique,49.62
2863,Rose Group,Bahamas,Port Jenniferberg,Distribution,Hydroélectrique,5381,82065.9537014523,295508.9565522908,739910.3541381627,495810.0700404285,101974.36523772484,4023,4.930885031219417,477386.1436038885,1263.073294474501,57.89778740618122,2010-12-03,2023-07-12,48.89,Partenariat,60.05
2864,"Davis, Sandoval and Collins",Mayotte,West Christopher,Distribution,Gaz,5716,89706.62972093688,301831.9074475449,980474.5371248146,262382.78150257,113765.82354396002,4739,3.727372919216606,116307.57016369904,521.2006502350864,98.6621710533252,2005-08-21,2023-05-26,38.22,Publique,55.44
2865,Hill PLC,Pakistan,Parksberg,Raffinage,Solaire,8216,262580.668413224,161097.71746956336,142835.23626447623,426596.8595184904,375886.1832229828,4734,2.296229942476073,241893.49026148388,9932.373220019852,48.57253172466016,2012-06-12,2023-07-17,82.47,Partenariat,37.51
2866,Bush Inc,Iran,North Heather,Distribution,Hydroélectrique,153,137796.1613800635,404165.7069555384,216111.3069625308,244051.8583677615,107747.24344783348,2509,3.569666354083405,175720.91599282724,6490.02248481808,93.11302883202464,2022-07-13,2023-01-11,21.51,Publique,25.84
2867,Gibson Inc,Saint Kitts and Nevis,Lake David,Raffinage,Solaire,8850,349106.597462214,490065.3046391744,417101.91242923005,74715.2990488779,424479.98539109767,2440,8.9491535008597,479037.71132137295,498.2794274011047,32.45515132671382,2012-10-21,2023-11-06,99.19,Privée,94.84
2868,"Clark, Bean and Ellison",Western Sahara,North Cheryl,Exploration,Hydroélectrique,2440,137994.90843821588,473938.9744507016,679162.4866889188,271903.1327908164,43566.44223423881,2409,3.3754632304031293,299583.4785799646,4952.046569837018,98.30811077344585,2017-01-16,2023-05-20,28.43,Privée,58.12
2869,Hansen PLC,Nicaragua,East Lawrence,Exploration,Solaire,2754,105584.64656232228,432305.7610119368,398750.6680485389,71810.65169962062,-14636.428906762398,4404,1.974866186527784,325699.1030797791,2431.346498852262,14.48078717753182,2014-02-10,2023-04-02,17.15,Privée,16.46
2870,"Torres, Clarke and Woodard",Solomon Islands,Meganside,Raffinage,Éolien,1485,356448.31156518403,150623.62797781944,995740.9330520752,136066.18846803706,391405.22642558906,2522,4.516757705467337,89361.60298629991,9615.540058856694,78.89187962238897,2004-02-08,2023-08-08,8.68,Publique,24.91
2871,Neal and Sons,Zimbabwe,West Ashleyview,Raffinage,Gaz,2796,440831.28874641866,152750.9835971022,453455.7533868513,111449.3821125429,208842.6393529857,4705,6.305887930465383,206166.5292361149,6626.828447218596,54.467795927521735,2010-06-18,2023-03-01,18.71,Publique,60.25
2872,"Thomas, Duncan and Shelton",Uganda,Georgefurt,Production,Solaire,8501,373368.8505147196,252300.5770545127,980884.9456438737,243727.76880921164,16008.350757992666,4434,8.574368495268821,355360.3363191914,7942.722561752787,74.78372082078282,2010-08-27,2023-02-24,5.66,Partenariat,93.31
2873,Johnson-Johnston,French Southern Territories,Kaylahaven,Distribution,Éolien,2024,471301.4498277342,423599.9518200844,274912.8223728114,485702.2788652006,180981.8239263532,1477,7.656654740396206,167565.268567322,9340.125566267674,13.92429436100268,2009-10-24,2023-06-26,13.84,Privée,2.15
2874,"Krueger, Davis and Singh",Jersey,West William,Exploration,Hydroélectrique,8798,472109.9508567964,126958.69268392996,695283.894239535,301125.77079964767,179981.0583815343,291,4.968320257183365,308052.3602384031,2057.138235560604,52.27273443586787,2015-12-06,2023-09-24,74.28,Partenariat,94.3
2875,"May, Herman and Hernandez",Bolivia,New Erintown,Raffinage,Pétrole,6961,274378.1332035829,520144.8406901535,811858.2879048687,335907.6024369588,-23219.992549085888,3204,6.323081895066565,457674.4805946704,6089.47233522578,80.2729392814939,2018-12-23,2023-09-24,45.07,Privée,82.91
2876,"Reynolds, Lopez and Owens",United Arab Emirates,Adriennebury,Renouvelables,Gaz,7606,318104.44480139966,367435.9393024732,755777.2173021517,292292.59741386294,208021.78596019064,559,3.421484697457097,146331.77128251872,2209.8685441695707,23.42013476649921,2004-10-06,2023-05-22,22.78,Partenariat,52.37
2877,"Terry, Shields and Taylor",Moldova,Lake Tinahaven,Raffinage,Gaz,5495,169145.67058541247,525313.9182792391,484174.93785364606,306916.471116315,32557.265282021108,3403,9.085477563930311,348207.8566360857,8019.110351794049,35.05368098897523,2000-01-15,2023-08-04,79.04,Publique,4.55
2878,Moore Group,Uzbekistan,Alexandraberg,Raffinage,Pétrole,157,123981.50221881508,311593.66511405865,688625.9773236077,319732.37196015543,257349.1143259456,1464,2.143160881893439,43085.83489857537,6836.672315250223,87.23398599847853,2003-07-10,2023-07-02,55.2,Privée,55.45
2879,Sanchez-Adams,Anguilla,Lake Virginia,Distribution,Gaz,219,363381.5633686157,351802.5484932593,597190.8533438665,412588.80727470526,223579.82148943032,705,1.7302647376787197,450317.7208075109,4991.86531325587,51.783895145903,2011-12-30,2023-04-04,92.47,Privée,52.37
2880,Berger-Lam,Poland,West Sarah,Renouvelables,Pétrole,9535,494968.6570504598,229282.2981148128,609386.8029807438,427287.361565484,122449.85031844382,4986,5.516264188397422,64231.04995325557,919.6620747194178,59.27925072705838,1997-07-04,2023-07-29,46.6,Partenariat,76.53
2881,Pitts-Stokes,Chad,Carpentershire,Renouvelables,Gaz,8414,392399.3123115678,118795.64703328584,534695.4476893469,230535.7976992749,323958.6635535718,4101,0.0455098044688351,316252.4262561697,8263.363344004523,73.01597096481174,2001-04-01,2023-06-15,45.18,Privée,45.89
2882,Wilson PLC,South Africa,Jamesshire,Raffinage,Gaz,3089,124425.73818776058,279221.2407884448,784372.9060813336,85581.27907478882,25986.67425827069,2690,6.558824665927679,413000.1482470954,5479.422307777808,17.028296443038116,2000-10-09,2023-01-04,66.04,Publique,16.89
2883,Lopez-Nelson,Timor-Leste,Chadbury,Raffinage,Éolien,9362,309484.5889293197,157036.81326712584,330103.6879968374,471340.85107798455,249729.8883063848,4357,3.3189432965153065,294681.779801989,2651.042618761297,75.98376951791,2012-05-04,2023-06-14,0.8,Partenariat,15.96
2884,Cruz Group,Turkmenistan,West Andre,Renouvelables,Gaz,2810,392130.71349626005,152297.02218803947,311204.2438729211,234781.14431163957,393368.83750077727,2582,6.875222673305163,56001.69515475054,2629.664847571305,61.00426906617188,1994-06-12,2023-10-21,72.02,Privée,1.32
2885,Watkins-Solomon,Sao Tome and Principe,Rosston,Raffinage,Hydroélectrique,2619,318139.84387256624,131601.29743107466,756974.2454565248,199951.48215243217,-46673.82906541139,2067,7.008177039882152,488152.70945138216,2023.276659874105,27.8642997087791,2013-09-10,2023-06-14,18.2,Publique,71.38
2886,Hughes Group,Maldives,Bauerview,Renouvelables,Solaire,5556,322271.14083400246,306722.08721072174,354735.9517093558,455584.034412134,119373.39307239646,772,8.127485627079176,359266.85957908345,1313.9342033463947,48.70629366671974,2018-10-11,2023-03-06,33.46,Publique,9.86
2887,Bryant-Sharp,Namibia,New Jeffreybury,Exploration,Hydroélectrique,948,85692.6392110675,333506.9235398661,709682.473143563,218752.20233204265,439807.9794176684,330,5.102371538388052,220560.2850992061,3200.82379544434,56.64668376262146,2014-09-12,2023-01-12,75.28,Publique,54.08
2888,"Buckley, Davis and Oneill",Mali,Garrettview,Distribution,Hydroélectrique,8729,334490.4369234554,325243.1429578269,114212.74334274964,138713.04750429082,369104.458319074,422,3.793875932508315,339170.5641249919,9674.169887832391,25.423609231549648,1999-08-04,2023-09-14,26.14,Publique,26.94
2889,Smith Ltd,Bosnia and Herzegovina,South Thomasborough,Distribution,Pétrole,6422,476134.12937857554,265099.96687060234,647111.4044314543,150281.59487509442,-17606.22734911834,4207,3.92340150422621,142261.7198702637,4804.511165398787,80.54044704359713,1998-09-07,2023-06-09,35.57,Publique,96.35
2890,Davis and Sons,Puerto Rico,Campbellville,Exploration,Gaz,5781,334506.885905604,83407.3947160182,872105.1245859291,159723.02684414285,205769.27261828663,1601,0.376759760570432,477082.9412650313,4118.700143823958,66.66973107183972,2019-06-15,2023-10-22,96.95,Partenariat,59.46
2891,Adams-Taylor,Saint Barthelemy,Port Allison,Renouvelables,Solaire,1978,412105.562258485,524676.8242904315,326512.9607045611,248866.2004589073,206352.87622051025,4535,9.545228649926354,142066.5888139179,4991.190496483333,19.8595072178486,1995-09-30,2023-07-17,1.77,Partenariat,83.73
2892,"Garcia, Pierce and Nelson",Micronesia,Aliciachester,Production,Éolien,3653,151209.8078903738,268129.8244012668,917423.3432691024,100516.7571539388,77669.71102404817,4733,4.287016284180788,404704.8428549357,6226.275650981615,53.49054249453679,1996-02-08,2023-12-03,95.16,Partenariat,39.25
2893,Donovan-Ross,Turkmenistan,North Thomasmouth,Production,Pétrole,5840,456679.7583128281,366508.6105274536,223629.39711547835,295480.9717636216,101315.2925380035,164,7.63853936054637,213653.42824522947,2426.707769956097,48.22678482369526,2020-10-24,2023-11-22,87.94,Privée,24.71
2894,"Wilson, Young and Blevins",Norfolk Island,Draketon,Raffinage,Pétrole,5760,105307.38956714331,131583.6447170392,187487.8476196006,308058.7796808661,420490.45267016353,4765,5.217682243077011,210504.55625416056,2773.775458454725,24.108887894851065,1995-10-30,2023-06-17,10.39,Partenariat,13.81
2895,Lewis-Turner,Belize,Jenkinshaven,Renouvelables,Hydroélectrique,7452,406718.83551306993,478429.20170467993,124968.27625800727,350320.32639614673,481574.8530872422,3817,5.634923906163744,143449.19836356275,8977.40616856319,11.381238584046114,2023-12-13,2023-12-06,95.25,Partenariat,10.42
2896,Patton PLC,Pitcairn Islands,Fritzburgh,Exploration,Pétrole,2940,251088.9214123444,563426.549479746,206024.0027631268,371178.0503282831,179885.53408294191,4807,7.861421604636538,477242.5467447933,5615.642972800448,94.6071949175596,1999-08-28,2023-05-29,99.27,Privée,14.63
2897,Newman and Sons,Ukraine,New Jackson,Distribution,Gaz,7902,497107.35367277375,192524.11194870403,803298.7631186598,95676.6938922442,-18606.726567462058,2244,7.792973536327815,465601.4431424468,6341.475064130042,13.404347341769856,2021-04-19,2023-11-13,54.56,Publique,90.52
2898,"Potts, Wright and Roy",Algeria,North Kurtfort,Exploration,Hydroélectrique,4582,394544.8594732564,167565.02640518924,662093.4581276177,211737.6364112637,339395.8927815565,3005,5.905120858469656,470782.6903504091,659.9374643322651,21.22747540541349,2012-09-15,2023-01-29,57.37,Privée,29.54
2899,Nguyen-Ward,Costa Rica,North Dawn,Renouvelables,Éolien,5522,455207.1833686942,98348.48654087062,718220.2396551375,300840.7611545765,245974.0817687651,4134,7.118355536313537,338277.4560641308,8095.98705261545,42.20393261792738,2017-01-15,2023-02-17,63.32,Publique,4.93
2900,"Nelson, Bell and Hanson",Korea,Davidview,Distribution,Pétrole,352,231161.10838919837,463762.4745166791,587618.4475160427,356734.18716008536,334524.25736628205,261,1.065377845963397,194910.81717609888,8143.9367135034,11.387356222368776,2015-12-02,2023-08-25,29.8,Publique,24.23
2901,"Christensen, Green and Hart",Latvia,Matthewville,Raffinage,Solaire,2685,293092.9348728948,79237.72828093982,948104.3787065092,460205.9272275877,291523.84627035254,3626,5.698602625046771,221919.44931947757,8765.304309760886,37.73305997268468,2012-03-30,2023-02-05,56.03,Partenariat,33.97
2902,Jackson-Pearson,Switzerland,East Kyle,Raffinage,Éolien,7010,85575.40825158604,142514.2467318133,389271.8938486501,418178.1052215511,65796.34013531466,2165,9.12419466209747,346869.32604664017,8805.61600962317,80.33865557560186,2011-11-14,2023-06-12,32.17,Privée,39.38
2903,Delgado and Sons,Mexico,Higginsmouth,Exploration,Hydroélectrique,3619,418362.8750085109,519293.4000817706,657010.2740232442,182216.71179798187,116020.90837816543,3444,3.891230486183236,324855.7517900263,7270.540566089415,68.42805185253181,2007-07-13,2023-08-24,75.8,Partenariat,69.09
2904,"Hernandez, Morris and Cooper",Palestinian Territory,West Jacobberg,Raffinage,Hydroélectrique,3645,442981.6811465992,74919.5780158006,464258.5823262952,430303.4079556748,489645.0059380322,1256,4.684999231003603,302046.75843851425,7344.105646583551,43.43891005386247,1997-03-02,2023-04-30,64.94,Publique,88.79
