ID_Trajet,ID_Chauffeur,ID_Client,Date_Heure,Prix,Distance,Temps_Trajet,Type_Trajet,Conditions_Traffic,Notes_Client,Nombre_Passagers
3955,450,74,2023-05-18 23:48:56,30.96611770074293,11.71,0 days 08:05:00,UberSUV,Elevé,Bien,2
3956,468,1090,2023-10-29 16:32:54,21.895768963462974,8.28,0 days 06:27:00,UberX,Faible,Moyen,4
3957,82,1004,2023-12-16 06:40:12,76.55585887587598,28.95,0 days 21:49:00,UberPool,Elevé,Mauvais,2
3958,136,47,2023-08-31 22:50:19,19.93890072276701,7.54,0 days 07:01:00,UberSUV,Elevé,,1
3959,14,1432,2023-05-10 00:51:41,77.95739964286093,29.48,1 days 03:03:00,UberX,Faible,Moyen,3
3960,210,846,2023-06-16 22:55:37,35.144295836282964,13.29,0 days 06:54:00,UberPool,Elevé,Bien,1
3961,118,403,2023-12-12 10:25:49,39.19025314474895,14.82,0 days 13:27:00,UberPool,Elevé,Bien,2
3962,76,1078,2023-08-12 20:02:21,42.86599213740759,16.21,0 days 14:48:00,UberPool,Faible,,2
3963,196,696,2023-09-27 16:08:30,62.8048928601746,23.75,0 days 15:04:00,UberSUV,Moyen,Mauvais,1
3964,125,804,2023-10-11 18:10:59,31.098338527816978,11.76,0 days 09:56:00,UberSUV,Moyen,Mauvais,3
3965,226,749,2023-05-21 16:09:46,25.386398798217943,9.6,0 days 07:26:00,UberPool,Elevé,,3
3966,401,576,2023-01-07 20:58:04,66.11041353702589,25.0,0 days 13:26:00,UberSUV,Moyen,,3
3967,27,733,2023-05-27 11:20:01,4.49550812051776,1.7,0 days 00:51:00,UberPool,Moyen,Moyen,4
3968,183,1140,2023-04-06 16:29:34,38.50270484396388,14.56,0 days 08:26:00,UberSUV,Moyen,Mauvais,3
3969,221,1408,2023-07-15 16:34:22,13.909631008190248,5.26,0 days 03:50:00,UberBlack,Moyen,Moyen,1
3970,241,282,2023-07-12 20:46:15,12.481646075790488,4.72,0 days 04:28:00,UberPool,Moyen,Moyen,1
3971,135,953,2023-05-19 12:30:11,76.71452386836485,29.01,0 days 17:58:00,UberPool,Faible,Bien,2
3972,66,372,2023-01-02 22:02:00,71.31991412374353,26.97,1 days 02:18:00,UberBlack,Faible,Moyen,4
3973,171,546,2023-11-22 02:49:12,12.851864391597834,4.86,0 days 03:05:00,UberBlack,Faible,Mauvais,1
3974,353,739,2023-07-16 01:04:02,76.71452386836485,29.01,0 days 16:02:00,UberPool,Moyen,,4
3975,161,794,2023-05-10 18:49:39,9.863673699724263,3.73,0 days 03:03:00,UberBlack,Elevé,,3
3976,483,105,2023-10-12 19:35:20,70.52658916129923,26.67,0 days 17:28:00,UberSUV,Faible,Mauvais,3
3977,387,1064,2023-11-06 02:12:30,34.641856693401564,13.1,0 days 07:24:00,UberBlack,Moyen,Moyen,4
3978,401,1069,2023-10-28 09:06:15,7.589475474050572,2.87,0 days 02:38:00,UberSUV,Faible,Mauvais,3
3979,94,36,2023-12-12 17:14:20,9.943006195968694,3.76,0 days 01:59:00,UberBlack,Moyen,Bien,3
3980,22,520,2023-02-11 05:41:57,29.643909430002413,11.21,0 days 07:57:00,UberPool,Moyen,Moyen,2
3981,104,268,2023-08-31 17:44:08,44.02953541565924,16.65,0 days 14:18:00,UberSUV,Faible,Mauvais,4
3982,406,997,2023-01-15 12:07:01,52.01567337093198,19.67,0 days 17:56:00,UberX,Faible,Mauvais,1
3983,245,1124,2023-06-28 16:52:45,12.032095263738713,4.55,0 days 04:21:00,UberSUV,Moyen,Bien,1
3984,188,1292,2023-03-09 01:23:59,12.084983594568333,4.57,0 days 03:34:00,UberBlack,Elevé,Mauvais,3
3985,432,357,2023-11-15 10:03:47,26.497053745639978,10.02,0 days 05:43:00,UberSUV,Elevé,Mauvais,2
3986,78,52,2023-03-21 13:03:09,54.23698326577605,20.51,0 days 18:23:00,UberBlack,Elevé,Mauvais,2
3987,238,905,2023-01-03 04:17:25,57.013620634331126,21.56,0 days 19:04:00,UberBlack,Faible,Bien,3
3988,287,1183,2023-08-06 13:00:32,53.81387661913908,20.35,0 days 12:09:00,UberBlack,Faible,Moyen,2
3989,291,957,2023-05-25 13:39:48,29.617465264587597,11.2,0 days 07:11:00,UberX,Elevé,,3
3990,345,1437,2023-06-18 17:45:41,30.913229369913306,11.69,0 days 08:19:00,UberPool,Moyen,Mauvais,1
3991,392,695,2023-03-15 02:08:08,62.963557852663456,23.81,0 days 22:07:00,UberSUV,Moyen,Mauvais,1
3992,377,468,2023-05-22 11:09:01,30.595899384935585,11.57,0 days 06:03:00,UberBlack,Moyen,,4
3993,297,1013,2023-07-17 00:25:11,17.90269998582661,6.77,0 days 03:24:00,UberSUV,Moyen,Bien,3
3994,136,1045,2023-04-25 23:28:00,19.753791564863334,7.47,0 days 04:44:00,UberPool,Faible,Mauvais,4
3995,441,996,2023-04-21 08:52:21,77.05829801875738,29.14,1 days 02:30:00,UberSUV,Moyen,Moyen,2
3996,29,245,2023-02-23 05:46:39,4.812838105495485,1.82,0 days 01:12:00,UberPool,Elevé,Moyen,3
3997,12,1042,2023-12-05 03:00:55,10.28678034636123,3.89,0 days 02:20:00,UberBlack,Faible,Moyen,4
3998,113,419,2023-10-22 17:34:16,40.962012227541244,15.49,0 days 15:02:00,UberSUV,Moyen,,1
3999,50,1112,2023-02-10 13:51:31,66.21619019868513,25.04,0 days 18:24:00,UberX,Elevé,Mauvais,3
4000,263,84,2023-01-20 08:56:27,55.42697070944251,20.96,0 days 19:56:00,UberSUV,Faible,Mauvais,4
4001,154,751,2023-04-20 05:26:35,67.22106848444793,25.42,0 days 20:04:00,UberX,Moyen,,4
4002,130,1079,2023-10-26 15:25:50,31.468556843624324,11.9,0 days 08:35:00,UberSUV,Moyen,Moyen,1
4003,139,400,2023-02-07 23:45:56,53.60232329582059,20.27,0 days 10:36:00,UberBlack,Moyen,,2
4004,247,519,2023-06-15 05:11:51,42.52221798701505,16.08,0 days 09:19:00,UberPool,Faible,Moyen,2
4005,434,1072,2023-10-15 16:59:25,36.91605491907526,13.96,0 days 07:10:00,UberPool,Faible,Moyen,4
4006,277,1242,2023-06-16 18:56:59,36.65161326492715,13.86,0 days 11:25:00,UberSUV,Elevé,,4
4007,447,619,2023-01-10 17:40:45,28.87702863297291,10.92,0 days 09:04:00,UberX,Faible,,1
4008,82,77,2023-12-12 23:33:13,13.46008019613847,5.09,0 days 03:52:00,UberSUV,Faible,Mauvais,3
4009,134,773,2023-01-27 06:48:00,2.7501932031402774,1.04,0 days 00:52:00,UberX,Moyen,Bien,1
4010,429,640,2023-01-30 14:52:00,14.12118433150873,5.34,0 days 02:46:00,UberPool,Moyen,Moyen,4
4011,479,481,2023-10-02 19:30:21,70.63236582295846,26.71,0 days 20:32:00,UberSUV,Moyen,Moyen,3
4012,117,1358,2023-09-22 07:30:49,39.692692287630344,15.01,0 days 14:46:00,UberSUV,Faible,Moyen,4
4013,360,1410,2023-06-11 20:12:00,58.177163912582785,22.0,0 days 11:48:00,UberSUV,Moyen,Moyen,4
4014,105,1245,2023-02-24 16:30:37,62.3024537172932,23.56,0 days 14:50:00,UberBlack,Faible,Bien,3
4015,450,1227,2023-01-31 05:39:26,60.90091295030825,23.03,0 days 21:20:00,UberBlack,Elevé,Bien,4
4016,388,1021,2023-10-04 07:50:33,42.41644132535581,16.04,0 days 09:59:00,UberBlack,Elevé,Moyen,1
4017,277,709,2023-03-07 03:30:03,5.791272225843468,2.19,0 days 02:00:00,UberSUV,Faible,Moyen,2
4018,310,441,2023-12-21 14:00:43,60.42491797284167,22.85,0 days 15:15:00,UberX,Elevé,Bien,3
4019,356,183,2023-12-21 05:56:51,9.467011218502108,3.58,0 days 02:52:00,UberSUV,Faible,Bien,2
4020,405,490,2023-11-24 14:39:18,60.58358296533053,22.91,0 days 21:54:00,UberSUV,Elevé,Bien,4
4021,417,1404,2023-06-10 21:05:27,23.08575640712944,8.73,0 days 06:18:00,UberX,Moyen,Mauvais,3
4022,254,1179,2023-02-23 23:31:25,74.73121146225407,28.26,0 days 22:26:00,UberSUV,Elevé,Moyen,2
4023,109,393,2023-04-09 10:05:01,57.33095061930885,21.68,0 days 18:49:00,UberPool,Moyen,,4
4024,412,86,2023-10-04 20:36:59,37.65649155068995,14.24,0 days 09:30:00,UberPool,Faible,,3
4025,256,827,2023-06-13 08:15:02,52.17433836342084,19.73,0 days 19:06:00,UberPool,Faible,,2
4026,97,863,2023-12-08 07:31:54,9.678564541820592,3.66,0 days 03:39:00,UberX,Moyen,Mauvais,1
4027,320,1300,2023-08-23 17:13:26,11.608988617101746,4.39,0 days 03:18:00,UberX,Elevé,Moyen,2
4028,176,24,2023-01-13 18:58:46,55.79718902524986,21.1,0 days 16:45:00,UberBlack,Elevé,Bien,4
4029,71,1109,2023-04-29 18:35:47,48.10193688954004,18.19,0 days 09:56:00,UberX,Moyen,Mauvais,2
4030,47,288,2023-02-11 16:09:12,57.225173957649616,21.64,0 days 13:15:00,UberX,Faible,Mauvais,1
4031,85,117,2023-10-11 20:58:28,7.166368827413606,2.71,0 days 01:59:00,UberX,Elevé,,2
4032,156,135,2023-12-08 21:32:27,47.705274408317884,18.04,0 days 15:23:00,UberBlack,Moyen,Moyen,3
4033,139,431,2023-04-25 18:11:47,15.337615940590007,5.8,0 days 04:11:00,UberPool,Elevé,Bien,2
4034,165,1041,2023-10-03 03:24:08,75.68320141718725,28.62,1 days 04:06:00,UberX,Elevé,,4
4035,54,8,2023-10-18 18:17:25,33.10809509934256,12.52,0 days 07:10:00,UberPool,Faible,Moyen,2
4036,471,166,2023-06-06 06:39:52,35.911176633312465,13.58,0 days 09:53:00,UberPool,Elevé,Bien,1
4037,10,127,2023-05-31 06:09:09,40.24801976134137,15.22,0 days 09:35:00,UberSUV,Elevé,Mauvais,2
4038,323,1225,2023-03-11 05:37:20,44.02953541565924,16.65,0 days 15:13:00,UberBlack,Faible,Bien,3
4039,360,117,2023-08-09 14:32:09,28.21592449760265,10.67,0 days 10:15:00,UberBlack,Moyen,,2
4040,484,247,2023-09-19 12:25:15,17.188707519626732,6.5,0 days 06:18:00,UberSUV,Faible,Mauvais,3
4041,11,47,2023-06-16 16:01:29,12.851864391597834,4.86,0 days 04:39:00,UberX,Faible,,2
4042,431,1500,2023-10-08 08:59:03,20.30911903857435,7.68,0 days 04:18:00,UberX,Moyen,Bien,2
4043,178,802,2023-11-06 20:15:41,6.849038842435882,2.59,0 days 02:08:00,UberSUV,Faible,Bien,1
4044,265,599,2023-06-25 23:25:50,48.445711039932576,18.32,0 days 15:52:00,UberBlack,Moyen,Moyen,1
4045,102,1146,2023-09-30 09:55:15,44.79641621268875,16.94,0 days 11:12:00,UberSUV,Moyen,Mauvais,1
4046,215,809,2023-02-12 11:14:24,39.16380897933414,14.81,0 days 11:54:00,UberBlack,Moyen,Moyen,3
4047,399,471,2023-02-06 15:59:30,61.48268458943408,23.25,0 days 14:29:00,UberBlack,Moyen,Bien,4
4048,330,1164,2023-09-14 12:31:29,19.383573249055992,7.33,0 days 07:15:00,UberSUV,Faible,Moyen,3
4049,26,134,2023-02-18 04:10:38,74.44032564269115,28.15,0 days 17:19:00,UberSUV,Faible,Moyen,3
4050,106,779,2023-06-30 19:26:28,24.090634692892234,9.11,0 days 05:45:00,UberX,Moyen,Moyen,3
4051,494,269,2023-12-15 19:05:45,20.20334237691511,7.64,0 days 06:21:00,UberX,Faible,Mauvais,2
4052,414,144,2023-11-17 03:16:04,68.49038842435883,25.9,0 days 20:37:00,UberPool,Faible,Moyen,3
4053,350,676,2023-01-14 04:51:58,7.404366316146899,2.8,0 days 02:21:00,UberPool,Faible,,1
4054,5,729,2023-03-22 12:21:11,66.05752520619627,24.98,0 days 16:31:00,UberBlack,Faible,,2
4055,42,1492,2023-12-04 08:26:06,34.24519421217941,12.95,0 days 10:56:00,UberSUV,Moyen,Mauvais,2
4056,101,1441,2023-06-09 20:50:33,52.597445010057804,19.89,0 days 13:05:00,UberX,Faible,Bien,4
4057,393,451,2023-07-31 18:01:25,43.07754546072607,16.29,0 days 13:38:00,UberX,Elevé,Mauvais,3
4058,220,859,2023-06-16 13:27:26,79.27960791360145,29.98,0 days 15:43:00,UberX,Moyen,,1
4059,55,969,2023-04-21 14:27:51,28.95636112921734,10.95,0 days 08:12:00,UberBlack,Faible,Mauvais,2
4060,115,1332,2023-05-22 21:58:30,22.23954311385551,8.41,0 days 08:11:00,UberX,Faible,Moyen,4
4061,202,869,2023-05-30 15:31:42,57.56894810804214,21.77,0 days 11:09:00,UberX,Faible,Bien,4
4062,238,699,2023-09-24 19:17:59,38.02670986649729,14.38,0 days 12:26:00,UberPool,Faible,Moyen,2
4063,8,1240,2023-10-20 00:52:20,19.80667989569296,7.49,0 days 06:15:00,UberX,Faible,,1
4064,349,524,2023-03-05 01:36:28,48.92170601739916,18.5,0 days 12:15:00,UberBlack,Moyen,Mauvais,2
4065,250,653,2023-12-23 08:27:10,3.834403985147502,1.45,0 days 01:11:00,UberPool,Elevé,Moyen,2
4066,167,1495,2023-08-21 06:33:54,8.039026286102349,3.04,0 days 02:34:00,UberBlack,Elevé,,1
4067,394,430,2023-04-26 07:59:23,73.06522904112101,27.63,0 days 15:17:00,UberBlack,Faible,Bien,4
4068,295,88,2023-05-04 08:52:12,25.254177971143893,9.55,0 days 05:16:00,UberBlack,Faible,Moyen,3
4069,458,1364,2023-07-28 20:00:41,57.48961561179771,21.74,0 days 17:20:00,UberBlack,Moyen,Mauvais,4
4070,427,970,2023-07-12 11:08:33,22.92709141464058,8.67,0 days 05:36:00,UberPool,Moyen,Bien,4
4071,391,483,2023-10-27 15:09:55,25.545063790706806,9.66,0 days 09:19:00,UberSUV,Elevé,Mauvais,2
4072,211,254,2023-05-28 18:32:47,35.35584915960145,13.37,0 days 06:43:00,UberPool,Elevé,Mauvais,3
4073,388,50,2023-01-31 02:55:13,24.064190527477425,9.1,0 days 05:47:00,UberBlack,Moyen,,2
4074,484,353,2023-09-04 11:34:29,35.35584915960145,13.37,0 days 09:54:00,UberSUV,Moyen,Bien,2
4075,121,558,2023-10-26 13:15:20,4.363287293443709,1.65,0 days 00:54:00,UberPool,Moyen,Moyen,1
4076,87,860,2023-07-27 00:29:14,9.229013729768814,3.49,0 days 02:41:00,UberX,Moyen,Moyen,1
4077,30,779,2023-05-12 02:13:14,4.178178135540037,1.58,0 days 01:13:00,UberSUV,Moyen,Moyen,1
4078,251,626,2023-05-22 21:43:33,39.42825063348224,14.91,0 days 07:58:00,UberBlack,Faible,,2
4079,170,576,2023-04-04 10:03:32,50.37613511521373,19.05,0 days 10:47:00,UberBlack,Moyen,,4
4080,321,140,2023-08-31 07:03:52,56.48473732603492,21.36,0 days 19:07:00,UberPool,Elevé,Bien,4
4081,7,1483,2023-06-01 08:49:46,7.695252135709814,2.91,0 days 02:11:00,UberPool,Faible,Mauvais,2
4082,358,1132,2023-10-11 19:59:04,7.774584631954244,2.94,0 days 02:04:00,UberSUV,Elevé,Bien,2
4083,287,75,2023-06-15 12:00:36,40.6182380771487,15.36,0 days 08:37:00,UberX,Elevé,Bien,4
4084,34,345,2023-02-16 01:52:17,20.335563203989164,7.69,0 days 06:55:00,UberPool,Faible,,2
4085,361,957,2023-12-31 20:03:15,29.485244437513547,11.15,0 days 06:26:00,UberBlack,Faible,Bien,4
4086,384,482,2023-10-25 10:07:20,62.32889788270801,23.57,0 days 18:33:00,UberX,Moyen,Mauvais,1
4087,283,1268,2023-08-22 02:05:07,33.21387176100181,12.56,0 days 11:19:00,UberPool,Elevé,Mauvais,2
4088,339,1061,2023-10-20 20:12:54,73.59411234941722,27.83,0 days 21:39:00,UberBlack,Moyen,,1
4089,178,694,2023-01-18 15:55:03,18.48447162495244,6.99,0 days 06:48:00,UberPool,Elevé,Mauvais,4
4090,476,1390,2023-05-13 10:20:48,74.86343228932812,28.31,0 days 22:09:00,UberPool,Moyen,Mauvais,2
4091,95,795,2023-11-30 00:18:24,60.29269714576761,22.8,0 days 18:08:00,UberSUV,Faible,Bien,2
4092,299,1111,2023-07-16 04:18:02,52.57100084464299,19.88,0 days 19:40:00,UberSUV,Faible,,1
4093,500,680,2023-06-13 10:36:43,78.19539713159422,29.57,0 days 16:53:00,UberX,Moyen,Mauvais,4
4094,24,1430,2023-02-21 13:20:43,66.29552269492956,25.07,0 days 19:17:00,UberBlack,Moyen,Mauvais,3
4095,358,320,2023-09-20 11:33:37,18.590248286611683,7.03,0 days 06:18:00,UberX,Elevé,,4
4096,257,1477,2023-12-28 05:41:49,75.26009477055028,28.46,1 days 01:32:00,UberX,Elevé,Moyen,3
4097,141,1050,2023-10-27 13:37:26,59.12915386751595,22.36,0 days 21:21:00,UberSUV,Faible,Bien,4
4098,227,678,2023-01-09 20:03:14,8.700130421472608,3.29,0 days 03:04:00,UberPool,Elevé,Mauvais,3
4099,31,1467,2023-01-09 23:25:58,63.25444367222638,23.92,0 days 20:33:00,UberX,Moyen,Bien,1
4100,471,897,2023-09-28 22:23:00,9.017460406450333,3.41,0 days 02:10:00,UberPool,Elevé,,3
4101,373,225,2023-01-12 22:46:17,57.83338976219025,21.87,0 days 11:54:00,UberX,Faible,Moyen,4
4102,139,737,2023-04-07 10:22:15,64.68242860462614,24.46,0 days 15:37:00,UberSUV,Moyen,Mauvais,3
4103,163,1223,2023-06-28 02:43:25,40.88267973129681,15.46,0 days 11:42:00,UberX,Faible,,4
4104,497,529,2023-12-06 00:55:39,16.28960589552318,6.16,0 days 05:52:00,UberX,Elevé,Moyen,3
4105,256,211,2023-06-20 18:12:59,36.572280768682724,13.83,0 days 10:09:00,UberBlack,Moyen,Bien,1
4106,189,1353,2023-05-28 05:06:59,24.936847986166164,9.43,0 days 08:45:00,UberBlack,Moyen,Mauvais,2
4107,91,262,2023-08-18 10:19:06,17.770479158752558,6.72,0 days 04:13:00,UberX,Moyen,Bien,4
4108,377,409,2023-10-25 06:30:01,34.45674753549789,13.03,0 days 07:38:00,UberSUV,Faible,Mauvais,4
4109,281,857,2023-11-14 19:41:18,53.70809995747983,20.31,0 days 15:19:00,UberX,Elevé,Moyen,3
4110,31,1102,2023-02-12 05:42:44,30.040571911224564,11.36,0 days 08:45:00,UberX,Moyen,Moyen,4
4111,294,773,2023-12-20 08:26:56,10.921440316316676,4.13,0 days 03:33:00,UberX,Moyen,Mauvais,4
4112,183,685,2023-10-28 02:02:13,45.6955178367923,17.28,0 days 12:50:00,UberX,Moyen,Bien,3
4113,62,1156,2023-04-30 07:33:07,67.48551013859603,25.52,0 days 16:46:00,UberSUV,Elevé,Moyen,4
4114,454,522,2023-02-18 09:36:50,17.691146662508128,6.69,0 days 06:00:00,UberBlack,Elevé,Moyen,4
4115,500,771,2023-04-08 06:36:59,9.281902060598435,3.51,0 days 02:01:00,UberX,Elevé,,2
4116,82,43,2023-04-24 21:33:24,6.901927173265503,2.61,0 days 01:28:00,UberPool,Faible,Bien,4
4117,58,1425,2023-04-27 13:15:33,73.32967069526912,27.73,0 days 21:50:00,UberX,Moyen,Moyen,2
4118,457,443,2023-12-24 19:24:41,30.913229369913306,11.69,0 days 07:52:00,UberPool,Moyen,Bien,4
4119,452,202,2023-02-14 00:54:19,63.67755031886333,24.08,0 days 14:25:00,UberSUV,Moyen,,3
4120,321,1426,2023-02-04 13:23:42,37.339161565712224,14.12,0 days 11:51:00,UberX,Faible,,2
4121,3,1089,2023-09-08 06:02:49,65.79308355204816,24.88,0 days 20:53:00,UberBlack,Moyen,Bien,1
4122,191,1253,2023-10-13 22:58:13,51.195904243072846,19.36,0 days 10:30:00,UberX,Faible,,1
4123,144,59,2023-05-15 20:34:01,58.09783141633835,21.97,0 days 18:54:00,UberX,Faible,Bien,1
4124,415,1256,2023-02-18 23:47:53,22.477540602588803,8.5,0 days 06:39:00,UberBlack,Elevé,Moyen,2
4125,213,1003,2023-11-04 08:39:18,11.185881970464782,4.23,0 days 03:31:00,UberX,Moyen,,4
4126,1,853,2023-11-06 18:48:51,9.070348737279954,3.43,0 days 02:16:00,UberSUV,Moyen,,1
4127,27,568,2023-04-23 13:55:22,62.59333953685612,23.67,0 days 22:40:00,UberBlack,Moyen,,3
4128,300,104,2023-09-14 03:02:01,74.01721899605418,27.99,0 days 16:31:00,UberBlack,Elevé,Moyen,2
4129,216,562,2023-08-12 09:39:00,46.09218031801445,17.43,0 days 17:14:00,UberSUV,Faible,Moyen,3
4130,456,831,2023-08-03 19:12:06,60.68935962698977,22.95,0 days 16:05:00,UberPool,Moyen,Mauvais,3
4131,210,1157,2023-02-04 06:04:50,12.296536917886817,4.65,0 days 02:57:00,UberBlack,Moyen,,4
4132,341,1261,2023-11-18 16:01:46,54.1312066041168,20.47,0 days 18:21:00,UberX,Faible,Mauvais,4
4133,331,756,2023-02-16 14:41:50,51.64545505512463,19.53,0 days 12:15:00,UberX,Elevé,Moyen,3
4134,53,405,2023-02-28 14:15:21,37.180496573223365,14.06,0 days 10:46:00,UberPool,Elevé,Moyen,1
4135,318,1264,2023-10-11 13:39:53,61.74712624358219,23.35,0 days 19:44:00,UberSUV,Elevé,Bien,4
4136,29,580,2023-07-10 09:01:42,41.14712138544492,15.56,0 days 09:14:00,UberBlack,Moyen,Bien,2
4137,252,1091,2023-07-19 05:18:27,38.18537485898615,14.44,0 days 14:01:00,UberPool,Elevé,,1
4138,81,158,2023-10-29 21:23:33,65.02620275501867,24.59,0 days 22:51:00,UberBlack,Faible,Mauvais,1
4139,241,379,2023-07-10 16:39:38,49.5299218219398,18.73,0 days 14:15:00,UberPool,Moyen,,4
4140,444,903,2023-11-10 22:08:20,34.641856693401564,13.1,0 days 12:18:00,UberBlack,Faible,,3
4141,136,564,2023-11-07 17:16:43,8.012582120687538,3.03,0 days 01:43:00,UberSUV,Moyen,,4
4142,63,331,2023-04-04 18:12:23,72.66856655989886,27.48,0 days 15:16:00,UberBlack,Faible,,1
4143,287,366,2023-02-10 14:24:12,15.49628093307887,5.86,0 days 05:25:00,UberPool,Elevé,Moyen,1
4144,178,188,2023-10-16 14:57:56,33.26676009183143,12.58,0 days 06:54:00,UberBlack,Moyen,,4
4145,115,754,2023-12-10 10:32:10,3.72862732348826,1.41,0 days 01:15:00,UberX,Elevé,Moyen,3
4146,151,675,2023-05-11 03:37:55,26.206167926077065,9.91,0 days 05:50:00,UberX,Elevé,Moyen,4
4147,104,774,2023-10-14 14:21:47,20.917334843114993,7.91,0 days 05:27:00,UberBlack,Moyen,,1
4148,419,5,2023-03-13 09:35:12,67.16818015361831,25.4,0 days 18:38:00,UberX,Moyen,Bien,3
4149,317,1328,2023-12-09 10:26:35,70.07703834924745,26.5,0 days 23:02:00,UberPool,Elevé,Moyen,1
4150,129,1275,2023-03-01 04:47:36,43.34198711487418,16.39,0 days 09:09:00,UberX,Moyen,Moyen,3
4151,126,537,2023-12-14 07:21:02,3.887292315977122,1.47,0 days 01:03:00,UberX,Elevé,Moyen,2
4152,345,435,2023-05-18 21:16:30,28.057259505113787,10.61,0 days 08:34:00,UberPool,Faible,Bien,1
4153,211,1366,2023-01-13 09:59:48,33.24031592641662,12.57,0 days 06:44:00,UberSUV,Faible,,3
4154,384,911,2023-09-24 07:26:55,21.234664828092715,8.03,0 days 05:08:00,UberSUV,Faible,,3
4155,133,1212,2023-03-25 23:34:14,8.885239579376279,3.36,0 days 02:15:00,UberSUV,Faible,Mauvais,2
4156,43,433,2023-03-30 13:17:04,33.50475758056472,12.67,0 days 06:59:00,UberBlack,Moyen,,1
4157,201,547,2023-09-27 21:56:51,71.02902830418061,26.86,0 days 18:40:00,UberBlack,Moyen,Mauvais,4
4158,140,1048,2023-01-02 13:32:43,40.300908092170985,15.24,0 days 13:20:00,UberBlack,Moyen,Bien,3
4159,386,1411,2023-04-18 12:10:26,49.609254318184234,18.76,0 days 10:38:00,UberX,Elevé,,1
4160,455,806,2023-04-29 09:19:30,14.09474016609392,5.33,0 days 04:19:00,UberX,Elevé,Mauvais,2
4161,211,1287,2023-07-05 14:43:02,59.843146333715836,22.63,0 days 19:23:00,UberPool,Moyen,,1
4162,320,803,2023-09-12 15:47:41,74.62543480059482,28.22,0 days 20:32:00,UberBlack,Moyen,,2
4163,299,531,2023-08-16 05:32:07,60.848024619478636,23.01,0 days 20:20:00,UberBlack,Faible,Mauvais,2
4164,362,1051,2023-08-09 01:37:20,66.87729433405539,25.29,0 days 14:44:00,UberPool,Elevé,,4
4165,204,1270,2023-06-04 00:14:44,19.22490825656713,7.27,0 days 05:13:00,UberBlack,Moyen,Moyen,3
4166,155,117,2023-02-10 22:42:37,20.81155818145575,7.87,0 days 05:07:00,UberBlack,Moyen,Moyen,4
4167,196,962,2023-09-06 20:52:50,30.305013565372672,11.46,0 days 09:20:00,UberBlack,Elevé,,1
4168,95,512,2023-09-01 04:03:39,32.31477013689826,12.22,0 days 09:00:00,UberSUV,Elevé,,4
4169,243,1019,2023-09-29 03:54:44,40.88267973129681,15.46,0 days 08:45:00,UberPool,Faible,,2
4170,298,838,2023-02-04 18:40:07,50.87857425809512,19.24,0 days 10:52:00,UberBlack,Faible,Bien,1
4171,471,402,2023-09-09 22:32:49,66.34841102575919,25.09,1 days 00:23:00,UberX,Elevé,,4
4172,319,419,2023-01-07 00:31:29,46.33017780674774,17.52,0 days 12:05:00,UberSUV,Elevé,Bien,1
4173,236,953,2023-04-08 06:48:18,56.53762565686454,21.38,0 days 11:28:00,UberBlack,Faible,Mauvais,1
4174,81,625,2023-09-01 04:05:51,76.13275222923902,28.79,0 days 18:22:00,UberBlack,Elevé,Moyen,3
4175,285,91,2023-06-17 05:43:19,6.849038842435882,2.59,0 days 01:39:00,UberBlack,Faible,Moyen,3
4176,250,1245,2023-12-21 16:44:04,27.158157881010236,10.27,0 days 09:39:00,UberBlack,Faible,Mauvais,1
4177,112,51,2023-07-26 12:45:22,12.032095263738713,4.55,0 days 03:01:00,UberBlack,Faible,Bien,2
4178,330,1017,2023-05-14 15:41:23,14.75584430146418,5.58,0 days 05:25:00,UberBlack,Elevé,,3
4179,267,1386,2023-02-13 23:03:55,45.37818785181457,17.16,0 days 09:42:00,UberSUV,Moyen,Moyen,2
4180,180,357,2023-09-28 18:16:59,39.375362302652626,14.89,0 days 13:16:00,UberPool,Elevé,,1
4181,126,439,2023-10-29 09:05:43,29.67035359541722,11.22,0 days 09:11:00,UberX,Moyen,Moyen,4
4182,172,466,2023-11-27 20:45:18,31.07189436240217,11.75,0 days 05:53:00,UberX,Elevé,Bien,1
4183,258,1484,2023-04-09 05:19:19,66.87729433405539,25.29,0 days 20:14:00,UberX,Elevé,Moyen,2
4184,208,658,2023-02-23 03:57:33,27.131713715595424,10.26,0 days 07:44:00,UberX,Faible,Mauvais,2
4185,321,1173,2023-05-18 08:23:16,4.9979472633991575,1.89,0 days 01:10:00,UberSUV,Moyen,,4
4186,343,546,2023-04-28 08:21:37,21.948657294292598,8.3,0 days 07:21:00,UberX,Moyen,,1
4187,51,1402,2023-07-22 13:03:12,56.59051398769416,21.4,0 days 11:38:00,UberX,Moyen,Moyen,3
4188,140,154,2023-03-25 23:06:51,66.90373849947021,25.3,0 days 13:20:00,UberBlack,Moyen,Bien,4
4189,455,82,2023-01-26 08:49:17,30.172792738298618,11.41,0 days 10:44:00,UberX,Faible,Moyen,3
4190,481,1208,2023-03-09 06:30:27,76.92607719168333,29.09,0 days 22:24:00,UberX,Faible,,3
4191,456,187,2023-11-19 18:20:40,52.20078252883564,19.74,0 days 15:38:00,UberBlack,Moyen,Mauvais,1
